favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
73966,Twitter for iPhone,A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to… https://t.co/EZ7cdgtUUo,,False,Mon Dec 04 12:35:39 +0000 2017,18105,937661677700550656
105158,Twitter for iPhone,"Thanks to the historic TAX CUTS that I signed into law, your paychecks are going way UP, your taxes are going way D… https://t.co/DKVuox1qa6",,False,Mon Feb 05 20:42:01 +0000 2018,22631,960614513224667136
83015,Twitter for iPhone,"Today, it was my great honor to host a School Safety Roundtable at the @WhiteHouse with State and local leaders, la… https://t.co/BtEV9OqmNJ",,False,Thu Feb 22 20:07:20 +0000 2018,18498,966766375292358659
77313,Twitter for iPhone,"...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!",,False,Sun Oct 22 00:09:21 +0000 2017,16812,921891186352287744
108710,Twitter for iPhone,"Tremendous backlash against the NFL and its players for disrespect of our Country.
#StandForOurAnthem🇺🇸",,False,Mon Sep 25 22:29:18 +0000 2017,25824,912443924979077120
55063,Twitter for iPhone,"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For....",,False,Wed May 10 12:24:32 +0000 2017,14390,862282202188566529
73304,Twitter for iPhone,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!",,False,Wed May 10 11:10:48 +0000 2017,18568,862263649821503489
97685,Twitter for iPhone,"So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!",,False,Thu Oct 05 10:44:19 +0000 2017,14815,915890389269254145
86597,Twitter for iPhone,"Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “b… https://t.co/L8fAyMgZ8M",,False,Tue Dec 12 13:03:35 +0000 2017,22338,940567812053053441
64265,Twitter for iPhone,Always great to see the wonderful people of South Carolina. Thank you for the beautiful welcome at Greenville-Spart… https://t.co/nRKBvOoskK,,False,Mon Oct 16 23:32:05 +0000 2017,11865,920069869365878785
131047,Twitter for iPhone,Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!,,False,Sat Oct 28 12:28:28 +0000 2017,23494,924251519121346560
37132,Twitter for iPhone,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today!… https://t.co/6pf8aMDyzR,,False,Tue Sep 26 16:13:46 +0000 2017,6765,912711807709667331
59664,Twitter for iPhone,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!,,False,Sat Apr 22 16:05:37 +0000 2017,10054,855814859069558784
108467,Twitter for iPhone,....countries which are doing badly. I want a merit based system of immigration and people who will help take our c… https://t.co/QfbeeEN6qP,,False,Fri Jan 12 12:09:58 +0000 2018,23755,951788342647107584
62017,Twitter for iPhone,"CHIP should be part of a long term solution, not a 30 Day, or short term, extension!",,False,Thu Jan 18 13:37:24 +0000 2018,11867,953984671674662912
47301,Twitter for iPhone,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!",,False,Thu Apr 27 11:21:20 +0000 2017,9739,857555256003227648
34866,Twitter for iPhone,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY,,False,Mon May 01 19:29:41 +0000 2017,6860,859127705366921216
155625,Twitter for iPhone,"I am considering a VETO of the Omnibus Spending Bill based on the fact that the 800,000 plus DACA recipients have b… https://t.co/qhwYMqKLGO",,False,Fri Mar 23 12:55:15 +0000 2018,37305,977166887493799936
108499,Twitter for iPhone,Democrats have shut down our government in the interests of their far left base. They don’t want to do it but are powerless!,,False,Mon Jan 22 13:15:55 +0000 2018,21810,955428815777533952
129235,Twitter for iPhone,“The four page memo released Friday reports the disturbing fact about how the FBI and FISA appear to have been used… https://t.co/ZT9YHhTIlA,,False,Sun Feb 04 00:40:24 +0000 2018,36339,959949725028974592
111040,Twitter for Android,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",,False,Wed Feb 08 12:03:18 +0000 2017,21465,829299566344359936
67798,Twitter for iPhone,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB,,False,Mon Jun 19 23:44:02 +0000 2017,16585,876948721468141573
142044,Twitter for iPhone,North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....,,False,Tue Jul 04 02:19:02 +0000 2017,48349,882061157900718081
72219,Twitter for iPhone,"Jeff Flake, with an 18% approval rating in Arizona, said ""a lot of my colleagues have spoken out."" Really, they just gave me a standing O!",,False,Wed Oct 25 12:33:30 +0000 2017,15052,923165619868131329
36051,Twitter for iPhone,Thank you! https://t.co/vs4MNwXtei,,False,Sun Sep 17 11:57:20 +0000 2017,5996,909385782275788800
63803,Twitter for iPhone,The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - &amp; seek much tougher version!,,False,Mon Jun 05 10:37:59 +0000 2017,14367,871677472202477568
70424,Twitter for iPhone,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations… https://t.co/PZOjFdB5H8",,False,Sat Nov 25 21:48:16 +0000 2017,14659,934539256940417024
150332,Twitter for iPhone,AMERICA FIRST!,,False,Sat Jan 13 13:14:20 +0000 2018,36486,952166927476183040
67129,Twitter for iPhone,"My visit to Japan and friendship with PM Abe will yield many benefits, for our great Country. Massive military &amp; energy orders happening+++!",,False,Mon Nov 06 21:15:32 +0000 2017,15427,927645648685551616
95422,Twitter for iPhone,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,,False,Sat Sep 23 21:59:04 +0000 2017,27709,911711539815702529
86803,Media Studio,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestima… https://t.co/3ZqTpo7GrT,,False,Wed Nov 08 15:15:08 +0000 2017,22765,928279728125108225
84010,Twitter for iPhone,"Wow, FBI confirms report that James Comey drafted letter exonerating  Crooked Hillary Clinton long before investigation was complete. Many..",,False,Wed Oct 18 10:21:00 +0000 2017,23521,920595564064100352
100333,Twitter for iPhone,"The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating.That's higher than O's #'s!",,False,Sun Jun 18 11:02:04 +0000 2017,22154,876394578777174021
60453,Twitter for iPhone,"On behalf of @FLOTUS Melania and myself, thank you for a wonderful dinner and evening, President Sergio Mattarella.… https://t.co/EhvWgjkRrY",,False,Fri May 26 20:39:51 +0000 2017,11553,868205058743250944
50022,Twitter for iPhone,I will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. Enjoy!,,False,Sun Feb 25 01:00:46 +0000 2018,8607,967564998238142471
41193,Twitter Ads,"'Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' 
Executive Order:… https://t.co/dpE6hDzlAt",,False,Sat Apr 22 00:43:21 +0000 2017,9473,855582764418162690
83210,Twitter for iPhone,California Governor Jerry Brown is doing the right thing and sending the National Guard to the Border. Thank you Je… https://t.co/yGcycH1xav,,False,Thu Apr 12 10:08:49 +0000 2018,14515,984372760230154241
94858,Twitter for iPhone,"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our… https://t.co/71xUYTbCul",,False,Wed Aug 23 05:32:50 +0000 2017,26755,900229323801735168
56397,Twitter for iPhone,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,,False,Sat Apr 22 16:10:26 +0000 2017,11324,855816071663812608
53740,Twitter for iPhone,Can’t wait to be back in the amazing state of Tennessee to address the 99th American @FarmBureau Federation’s Annua… https://t.co/UxBD2DBv2G,,False,Mon Jan 08 19:06:40 +0000 2018,10032,950443653666713601
153747,Twitter for iPhone,Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!,,False,Thu Oct 05 11:09:50 +0000 2017,35268,915896809536589824
173083,Twitter for iPhone,"My prayers and condolences to the families of the victims of the terrible Florida shooting. No child, teacher or an… https://t.co/RFJxgM1jhm",,False,Wed Feb 14 20:50:11 +0000 2018,39172,963878055969198080
103822,Twitter for iPhone,"We are fighting for our farmers, for our country, and for our GREAT AMERICAN FLAG. We want our flag respected - and… https://t.co/f8u0wFpaHI",,False,Mon Jan 08 23:19:47 +0000 2018,21640,950507353094356993
36850,Media Studio,We commend SG @AntonioGuterres &amp; his call for the UN to focus more on people &amp; less on bureaucracy. #USAatUNGA… https://t.co/ekyQZXdwJq,,False,Mon Sep 18 16:36:09 +0000 2017,8585,909818335130525697
176070,Twitter for iPhone,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",,False,Fri Jan 20 17:52:45 +0000 2017,42048,822502135233384448
83144,Twitter for iPhone,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?,,False,Fri Nov 17 03:15:49 +0000 2017,19353,931360196554821632
57075,Twitter for iPhone,"Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd, big energy!",,False,Sat Apr 29 15:35:26 +0000 2017,9885,858343980823703553
97346,Twitter for iPhone,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...",,False,Sat Jul 29 23:29:05 +0000 2017,25377,891440474132795392
107921,Twitter for iPhone,"In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!",,False,Tue Oct 31 21:30:04 +0000 2017,24576,925474979914887168
39415,Twitter for iPhone,"Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely… https://t.co/dKtJBjGlYe",,False,Thu Nov 02 03:21:56 +0000 2017,7907,925925920304779264
59415,Twitter for iPhone,"I am supportive of Lamar as a person &amp; also of the process, but I can never support bailing out ins co's who have made a fortune w/ O'Care.",,False,Wed Oct 18 13:41:10 +0000 2017,12586,920645935981613057
48748,Twitter for iPhone,"Tonight, @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the @WhiteHouse – and wish the… https://t.co/NlHEGuiWCF",,False,Fri Dec 08 05:36:09 +0000 2017,10036,939005659982348291
61424,Media Studio,"Wishing everyone a safe and Happy Halloween!
#Halloween2017 https://t.co/BRpgXVRI8Y",,False,Tue Oct 31 16:08:36 +0000 2017,13503,925394079982280704
54899,Twitter Web Client,It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan! https://t.co/KEXnIkkQks,,False,Sun Nov 05 07:28:31 +0000 2017,11532,927075137131896832
71918,Twitter for iPhone,"It would be great for the Republican Party of Nevada, and it’s unity if good guy Danny Tarkanian would run for Cong… https://t.co/QyWFYavmnS",,False,Fri Mar 16 16:27:06 +0000 2018,15348,974683485322596352
79499,Twitter for iPhone,"I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea, China and the Middle East.",,False,Thu Feb 08 18:44:00 +0000 2018,13492,961671974153080834
43114,Twitter for iPhone,Great job by MichaelCaputo on @foxandfriends.,,False,Mon Oct 30 11:50:26 +0000 2017,7466,924966722544848896
180364,Twitter for iPhone,"HAPPY BIRTHDAY to our 40th President of the United States of America, Ronald Reagan! https://t.co/JtEglBhm4c",,False,Wed Feb 07 00:48:01 +0000 2018,32623,961038807658352640
79166,Twitter for iPhone,"I have agreed with the historically cooperative, disciplined approach that we have engaged in with Robert Mueller (… https://t.co/yjSuYhmzJb",,False,Thu Apr 12 16:46:15 +0000 2018,16255,984472778035417088
209379,Twitter for Android,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,,False,Thu Feb 02 11:13:13 +0000 2017,61084,827112633224544256
88442,Twitter for iPhone,Thank you to former campaign adviser Michael Caputo for saying so powerfully that there was no Russian collusion in our winning campaign.,,False,Sun Jul 16 11:04:07 +0000 2017,18897,886541955311816705
99441,Twitter for Android,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",,False,Fri Feb 17 10:13:32 +0000 2017,16616,832533430168608768
41188,Twitter for iPad,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating!… https://t.co/xOrimTGON5,,False,Sat Oct 28 14:37:38 +0000 2017,8858,924284026394959872
36646,Twitter for iPhone,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs,,False,Wed Oct 25 17:46:10 +0000 2017,7572,923244308848881665
102720,Twitter for iPhone,The Democrats are all talk and no action. They are doing nothing to fix DACA. Great opportunity missed. Too bad!,,False,Sat Jan 13 13:14:03 +0000 2018,21301,952166857670320128
82940,Twitter for iPhone,The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. Thank you!,,False,Sat Jul 08 18:20:56 +0000 2017,14769,883752778379792386
70163,Media Studio,Congratulations to the Republic of Korea on what will be a MAGNIFICENT Winter Olympics! What the South Korean peopl… https://t.co/gGaZUnZBMa,,False,Wed Feb 07 22:13:16 +0000 2018,13202,961362249880252416
75165,Twitter for iPhone,"Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world t… https://t.co/hig8AOxDFs",,False,Thu Jan 18 20:45:33 +0000 2018,15045,954092417250222082
68991,Twitter for iPhone,"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S.C.",,False,Mon Jun 05 10:29:08 +0000 2017,14824,871675245043888128
125693,Twitter for iPhone,Thank you to Brad Blakeman on @FoxNews for grading year one of my presidency with an “A”-and likewise to Doug Schoe… https://t.co/RnE8Gh9xnh,,False,Mon Jan 22 01:21:42 +0000 2018,23313,955249077645643776
36535,Twitter for iPhone,".@WhiteHouse #CEOTownHall
➡️https://t.co/ADSKuUXf1b https://t.co/XHfQ6zmF2H",,False,Tue Apr 04 18:38:13 +0000 2017,8103,849330281412792320
86458,Twitter for iPhone,"Thank you to Sue Kruczek, who lost her wonderful and talented son Nick to the Opioid scourge, for your kind words w… https://t.co/0kIdepXBdi",,False,Mon Feb 12 12:54:32 +0000 2018,16675,963033580107653120
71054,Twitter for iPhone,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,,False,Thu Jan 26 23:45:28 +0000 2017,10282,824765229527605248
154600,Twitter for iPhone,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,,False,Fri Dec 01 03:30:42 +0000 2017,43494,936437372706836480
83804,Twitter for iPhone,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?,,False,Tue Mar 28 22:41:09 +0000 2017,25413,846854703183020032
70079,Twitter for iPhone,"#PeaceOfficersMemorialDay and
#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a",,False,Tue May 16 01:47:43 +0000 2017,17636,864296272844529664
86468,Twitter for iPhone,"Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!",,False,Mon Jul 17 00:24:28 +0000 2017,15202,886743367815766021
91065,Twitter for iPhone,Was @foxandfriends just named the most influential show in news? You deserve it - three great people! The many Fake… https://t.co/43JVSDZSt6,,False,Thu Dec 21 12:45:17 +0000 2017,18769,943824695144697857
104630,Twitter for iPhone,The Fake News is becoming more and more dishonest! Even a dinner arranged for top 20 leaders in Germany is made to look sinister!,,False,Wed Jul 19 00:59:56 +0000 2017,26223,887477071160762369
96621,Twitter for iPhone,"62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history... https://t.co/eOvCBcMIKX",,False,Sat Dec 02 21:07:59 +0000 2017,26297,937065834635292673
64192,Twitter for iPhone,Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv,,False,Wed Mar 15 23:25:25 +0000 2017,12717,842154802058543105
67004,Twitter for iPhone,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",,False,Fri Feb 17 13:16:22 +0000 2017,10527,832579442790772736
70045,Twitter for iPhone,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!,,False,Thu May 04 11:02:54 +0000 2017,17950,860087334519414784
116307,Twitter for iPhone,So beautiful....Show this picture to the NFL players who still kneel! https://t.co/tJLM1tvbvb,,False,Thu Jan 04 11:37:46 +0000 2018,32241,948881133340708864
72981,Twitter for iPhone,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!",,False,Fri Nov 03 14:45:56 +0000 2017,13509,926460439000698880
47066,Twitter for iPhone,Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst🇺🇸,,False,Thu Apr 27 14:38:14 +0000 2017,11460,857604808676708353
125328,Twitter for iPhone,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,,False,Sun Aug 20 23:22:07 +0000 2017,27443,899411254061694979
75559,Twitter for iPhone,"...approvals of The Keystone XL &amp; Dakota Access pipelines. Also, look at the recent EPA cancelations &amp; our great new Supreme Court Justice!",,False,Sun Oct 15 13:46:27 +0000 2017,14372,919560102725738498
128437,Twitter for iPhone,"Remember, Sunday is National Prayer Day (by Presidential Proclamation)!",,False,Sun Sep 03 03:02:31 +0000 2017,32061,904177758489776129
72464,Twitter for iPhone,It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs,,False,Thu Apr 13 19:21:07 +0000 2017,12513,852602568433950720
114215,Twitter for iPhone,Toyota &amp; Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!,,False,Fri Aug 04 10:02:24 +0000 2017,25154,893411790868160514
103002,Twitter for Android,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,,False,Thu Jan 26 13:51:46 +0000 2017,24914,824615820391305216
35001,Twitter for iPhone,"@ricardorossello ......#FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! 
#PRStrong🇵🇷",realDonaldTrump,False,Sat Sep 30 19:56:46 +0000 2017,7529,914217477495717889
122714,Twitter for iPhone,I don’t believe the Democrats really want to see a deal on DACA. They are all talk and no action. This is the time… https://t.co/K5o4njHvXx,,False,Sat Jan 13 14:20:01 +0000 2018,26604,952183458922672130
34471,Twitter for iPhone,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.… https://t.co/ohXXgTNtWB",,False,Mon May 08 17:42:32 +0000 2017,6575,861637456281690113
43759,Media Studio,"#ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:… https://t.co/7IIQEh7xXv",,False,Wed Jun 28 20:19:38 +0000 2017,10539,880158771762286592
91899,Twitter for iPhone,We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs… https://t.co/5SzmbuLXuY,,False,Tue Feb 06 16:05:42 +0000 2018,25320,960907362109452288
609685,Twitter Web Client,"Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so… https://t.co/PmsWNkH4r4",,False,Sun Nov 12 00:48:01 +0000 2017,264369,929511061954297857
80173,Twitter for iPhone,"Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and foug… https://t.co/xGiAt5hdnu",,False,Thu Dec 07 16:16:19 +0000 2017,21417,938804374079459329
85207,Twitter for iPhone,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",,False,Thu Oct 12 00:09:42 +0000 2017,19426,918267396493922304
185152,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,,False,Wed Dec 06 15:00:03 +0000 2017,47070,938422792080457731
146692,Twitter for iPhone,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families &amp; God bless the USA!",,False,Mon May 29 12:35:34 +0000 2017,35365,869170351049240576
115753,Twitter for iPhone,"My son Donald did a good job last night. He was open, transparent and innocent. This is the greatest Witch Hunt in political history. Sad!",,False,Wed Jul 12 10:19:32 +0000 2017,24563,885081181980590084
94007,Twitter for iPhone,"I will be nominating Christopher A. Wray, a man of impeccable credentials, to be the new Director of the FBI. Details to follow.",,False,Wed Jun 07 11:44:37 +0000 2017,23829,872419018799550464
96375,Twitter for iPhone,Big week coming up!,,False,Tue Sep 05 02:49:26 +0000 2017,25006,904899243906879488
169854,Twitter for iPhone,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",,False,Fri Aug 11 11:29:31 +0000 2017,57083,895970429734711298
119573,Twitter for iPhone,Good idea Rand! https://t.co/55sqUDiC0s,,False,Sat Jan 06 04:19:10 +0000 2018,29578,949495534003412992
73533,Twitter for iPhone,I would not sign Graham-Cassidy if it did not include coverage of pre-existing conditions. It does! A great Bill. Repeal &amp; Replace.,,False,Wed Sep 20 23:07:55 +0000 2017,17346,910641701064204288
96522,Twitter for iPhone,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",,False,Tue Jan 24 17:04:01 +0000 2017,15751,823939422743830528
29431,Twitter for iPhone,"Join me LIVE in South Korea🇺🇸🇰🇷
#NationalAssembly #POTUSinAsia 
➡️https://t.co/M3iEhPdkas https://t.co/hSxdtd2UnY",,False,Wed Nov 08 02:14:20 +0000 2017,5721,928083235040579584
37859,Twitter for iPhone,I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!,,False,Sun Apr 30 11:33:12 +0000 2017,5609,858645405252374528
96108,Twitter for iPhone,"I am pleased to announce that, effective 4/9/18, @AmbJohnBolton will be my new National Security Advisor. I am very… https://t.co/dlRJSb9xW1",,False,Thu Mar 22 22:26:41 +0000 2018,24222,976948306927607810
104220,Twitter for iPhone,Fascinating to watch people writing books and major articles about me and yet they know nothing about me &amp; have zero access. #FAKE NEWS!,,False,Tue Sep 12 12:56:47 +0000 2017,23161,907588803161939968
85088,Twitter for iPhone,"Working in Bedminster, N.J., as long planned construction is being done at the White House. This is not a vacation - meetings and calls!",,False,Sat Aug 05 22:36:51 +0000 2017,19115,893964041630212098
61575,Twitter Web Client,Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking… https://t.co/SQmpmS7Rvs,,False,Thu Apr 12 18:32:30 +0000 2018,13753,984499517805486082
131007,Twitter for iPhone,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral Co… https://t.co/cKVtPvEHOB,,False,Wed Nov 08 18:17:41 +0000 2017,34316,928325667556548608
67753,Twitter for iPhone,My great honor! https://t.co/x25T9tQAnI,,False,Sun Sep 17 12:28:08 +0000 2017,14346,909393531143380992
86259,Twitter for Android,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,,False,Fri Mar 03 02:27:29 +0000 2017,16623,837489578193846278
59811,Twitter Web Client,"On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in B… https://t.co/Q9H0MPdIvU",,False,Wed Nov 08 14:27:18 +0000 2017,12570,928267692645036032
81796,Twitter for Android,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,,False,Wed Mar 08 12:11:25 +0000 2017,15155,839448469374894080
68995,Twitter for iPhone,"“On 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of ter… https://t.co/xnR1mXhmr3",,False,Thu Dec 28 02:09:22 +0000 2017,19411,946201376652169220
151039,Twitter for iPhone,I fulfilled my campaign promise - others didn’t! https://t.co/bYdaOHmPVJ,,False,Fri Dec 08 05:41:08 +0000 2017,54219,939006911629869056
27726,Twitter for iPhone,Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU,,False,Tue Oct 31 15:48:22 +0000 2017,5778,925388990177562625
141663,Twitter for iPhone,So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of m… https://t.co/r8vqtb4Tjb,,False,Tue Feb 06 13:32:57 +0000 2018,35592,960868920428253184
77112,Twitter for iPhone,Congratulations to Jeb Hensarling &amp; Republicans on successful House vote to repeal major parts of the 2010 Dodd-Frank financial law. GROWTH!,,False,Fri Jun 09 14:22:00 +0000 2017,16340,873183401620230144
124342,Twitter for iPhone,"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",,False,Thu Aug 17 10:32:11 +0000 2017,31666,898130328916824064
107489,Twitter for iPhone,"After 200 days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!",,False,Tue Aug 08 18:10:18 +0000 2017,24635,894984126582972416
66482,Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/64a93S07s7,,False,Fri Dec 08 17:46:21 +0000 2017,14488,939189419386470401
86040,Twitter for iPhone,"I have great confidence in King Salman and the Crown Prince of Saudi Arabia, they know exactly what they are doing....",,False,Mon Nov 06 23:03:35 +0000 2017,83557,927672843504177152
106682,Twitter for iPhone,"HISTORIC rainfall in Houston, and all over Texas. Floods are unprecedented, and more rain coming. Spirit of the people is incredible.Thanks!",,False,Sun Aug 27 23:01:06 +0000 2017,21659,901942677461229569
42119,Twitter for iPhone,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!",realDonaldTrump,False,Tue Nov 07 10:37:30 +0000 2017,6851,927847471321141249
52354,Media Studio,.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.… https://t.co/phLPw8lgTu,,False,Wed Mar 29 23:58:11 +0000 2017,10018,847236476815511552
40659,Twitter for iPhone,"Congratulations to the winners of the Commander-in-Chief's Trophy, the great Air Force Falcons! 
Watch:… https://t.co/HyxxFCfaUh",,False,Tue May 02 21:08:14 +0000 2017,7987,859514893418082310
72285,Twitter for iPhone,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.… https://t.co/GvPhJ9hZdv,,False,Wed Jun 28 21:06:39 +0000 2017,13509,880170602690215936
179461,Twitter for Android,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,,False,Sat Feb 18 13:31:53 +0000 2017,37617,832945737625387008
121668,Twitter for iPhone,Jake Tapper of Fake News CNN just got destroyed in his interview with Stephen Miller of the Trump Administration. W… https://t.co/eIIiydV1hR,,False,Sun Jan 07 15:15:50 +0000 2018,28900,950023175907266560
60094,Twitter for iPhone,Department of Justice should have urged the Supreme Court to at least hear the Drivers License case on illegal immi… https://t.co/tEaYQ9In3t,,False,Wed Mar 21 10:52:27 +0000 2018,14910,976411208717950976
137072,Twitter for iPhone,We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE,,False,Tue May 23 12:04:48 +0000 2017,32787,866988278184116224
76102,Twitter Web Client,America’s greatest treasure is our people – and my Administration HEARS YOUR VOICE and HAS YOUR BACK. We are fighti… https://t.co/rkCWxcovmg,,False,Thu Apr 12 19:03:57 +0000 2018,19068,984507430909308929
53337,Twitter for iPhone,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy. Remarks… https://t.co/VBoEubD59k",,False,Wed Jun 28 22:32:47 +0000 2017,11328,880192282254872576
66185,Twitter for iPhone,"As President of the United States of America, I will ALWAYS put #AmericaFirst🇺🇸#UNGA
Full remarks:… https://t.co/TTE2PMSbMu",,False,Tue Sep 19 19:09:35 +0000 2017,16623,910219338044657664
75132,Twitter for iPhone,"Thank you Adam Levine, The Federalist, in interview on @foxandfriends  “Donald Trump is the greatest President our Country has ever seen.”",,False,Fri Jan 12 02:43:56 +0000 2018,15208,951645893513613312
